time,PopulationName,lat,lon,Biomass_pgC_per_L,salin,temp,cruisename,CMAP_SiO2_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_POSi_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_PON_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_POFe_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_POC_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_PO4_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_PIC_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_O2_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_NO3_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_NO2_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_NH4_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_FeT_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_DOP_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_DON_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_DOFe_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_DOC_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_DIC_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_CDOM_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_ALK_darwin_clim_tblDarwin_Nutrient_Climatology,par
2016-04-20 09:00:00,nanoeukaryotes (2-5µm),21.802385,-158.30565,2.477443915,34.88059,24.320725,KOK1606,-0.0219817645,-0.000119875135,0.00457899585,3.556586475e-07,0.0292008954999999,0.001073431825,0.002635536775,214.731455,2.3008608,0.3016044325,1.35207815,1.742942375e-05,0.01273942875,0.23586427,1.628222325e-05,1.528731475,1699.677975,3.09030475e-05,1956.26175,0.08565
2016-04-20 09:00:00,picoeukaryotes (< 2µm),21.802385,-158.30565,1.462604963,34.88059,24.320725,KOK1606,-0.0219817645,-0.000119875135,0.00457899585,3.556586475e-07,0.0292008954999999,0.001073431825,0.002635536775,214.731455,2.3008608,0.3016044325,1.35207815,1.742942375e-05,0.01273942875,0.23586427,1.628222325e-05,1.528731475,1699.677975,3.09030475e-05,1956.26175,0.08565
2016-04-20 10:00:00,Prochlorococcus,21.94321,-158.289675,9.142001609,34.88405263,24.31082632,KOK1606,-0.0219817645,-0.000119875135,0.00457899585,3.556586475e-07,0.0292008954999999,0.001073431825,0.002635536775,214.731455,2.3008608,0.3016044325,1.35207815,1.742942375e-05,0.01273942875,0.23586427,1.628222325e-05,1.528731475,1699.677975,3.09030475e-05,1956.26175,0.085915789
2016-04-20 10:00:00,Synechococcus,21.94321,-158.289675,0.391991708,34.88405263,24.31082632,KOK1606,-0.0219817645,-0.000119875135,0.00457899585,3.556586475e-07,0.0292008954999999,0.001073431825,0.002635536775,214.731455,2.3008608,0.3016044325,1.35207815,1.742942375e-05,0.01273942875,0.23586427,1.628222325e-05,1.528731475,1699.677975,3.09030475e-05,1956.26175,0.085915789
2016-04-20 10:00:00,nanoeukaryotes (2-5µm),21.94321,-158.289675,2.559525234,34.88405263,24.31082632,KOK1606,-0.0219817645,-0.000119875135,0.00457899585,3.556586475e-07,0.0292008954999999,0.001073431825,0.002635536775,214.731455,2.3008608,0.3016044325,1.35207815,1.742942375e-05,0.01273942875,0.23586427,1.628222325e-05,1.528731475,1699.677975,3.09030475e-05,1956.26175,0.085915789
2016-04-20 10:00:00,picoeukaryotes (< 2µm),21.94321,-158.289675,1.529647214,34.88405263,24.31082632,KOK1606,-0.0219817645,-0.000119875135,0.00457899585,3.556586475e-07,0.0292008954999999,0.001073431825,0.002635536775,214.731455,2.3008608,0.3016044325,1.35207815,1.742942375e-05,0.01273942875,0.23586427,1.628222325e-05,1.528731475,1699.677975,3.09030475e-05,1956.26175,0.085915789
2016-04-20 11:00:00,Prochlorococcus,22.08163,-158.284815,8.748631295,34.882005,24.31282,KOK1606,-0.0219817645,-0.000119875135,0.00457899585,3.556586475e-07,0.0292008954999999,0.001073431825,0.002635536775,214.731455,2.3008608,0.3016044325,1.35207815,1.742942375e-05,0.01273942875,0.23586427,1.628222325e-05,1.528731475,1699.677975,3.09030475e-05,1956.26175,0.0173
2016-04-20 11:00:00,Synechococcus,22.08163,-158.284815,0.404445403,34.882005,24.31282,KOK1606,-0.0219817645,-0.000119875135,0.00457899585,3.556586475e-07,0.0292008954999999,0.001073431825,0.002635536775,214.731455,2.3008608,0.3016044325,1.35207815,1.742942375e-05,0.01273942875,0.23586427,1.628222325e-05,1.528731475,1699.677975,3.09030475e-05,1956.26175,0.0173
2016-04-20 11:00:00,nanoeukaryotes (2-5µm),22.08163,-158.284815,2.142585904,34.882005,24.31282,KOK1606,-0.0219817645,-0.000119875135,0.00457899585,3.556586475e-07,0.0292008954999999,0.001073431825,0.002635536775,214.731455,2.3008608,0.3016044325,1.35207815,1.742942375e-05,0.01273942875,0.23586427,1.628222325e-05,1.528731475,1699.677975,3.09030475e-05,1956.26175,0.0173
2016-04-20 11:00:00,picoeukaryotes (< 2µm),22.08163,-158.284815,1.609659902,34.882005,24.31282,KOK1606,-0.0219817645,-0.000119875135,0.00457899585,3.556586475e-07,0.0292008954999999,0.001073431825,0.002635536775,214.731455,2.3008608,0.3016044325,1.35207815,1.742942375e-05,0.01273942875,0.23586427,1.628222325e-05,1.528731475,1699.677975,3.09030475e-05,1956.26175,0.0173
2016-04-20 12:00:00,Prochlorococcus,22.220065,-158.28447,8.06220615,34.884555,24.34093,KOK1606,-0.0219817645,-0.000119875135,0.00457899585,3.556586475e-07,0.0292008954999999,0.001073431825,0.002635536775,214.731455,2.3008608,0.3016044325,1.35207815,1.742942375e-05,0.01273942875,0.23586427,1.628222325e-05,1.528731475,1699.677975,3.09030475e-05,1956.26175,0.014525
2016-04-20 12:00:00,Synechococcus,22.220065,-158.28447,0.369917294,34.884555,24.34093,KOK1606,-0.0219817645,-0.000119875135,0.00457899585,3.556586475e-07,0.0292008954999999,0.001073431825,0.002635536775,214.731455,2.3008608,0.3016044325,1.35207815,1.742942375e-05,0.01273942875,0.23586427,1.628222325e-05,1.528731475,1699.677975,3.09030475e-05,1956.26175,0.014525
2016-04-20 12:00:00,nanoeukaryotes (2-5µm),22.220065,-158.28447,2.013440102,34.884555,24.34093,KOK1606,-0.0219817645,-0.000119875135,0.00457899585,3.556586475e-07,0.0292008954999999,0.001073431825,0.002635536775,214.731455,2.3008608,0.3016044325,1.35207815,1.742942375e-05,0.01273942875,0.23586427,1.628222325e-05,1.528731475,1699.677975,3.09030475e-05,1956.26175,0.014525
2016-04-20 12:00:00,picoeukaryotes (< 2µm),22.220065,-158.28447,1.267816075,34.884555,24.34093,KOK1606,-0.0219817645,-0.000119875135,0.00457899585,3.556586475e-07,0.0292008954999999,0.001073431825,0.002635536775,214.731455,2.3008608,0.3016044325,1.35207815,1.742942375e-05,0.01273942875,0.23586427,1.628222325e-05,1.528731475,1699.677975,3.09030475e-05,1956.26175,0.014525
2016-04-20 13:00:00,Prochlorococcus,22.359095,-158.271755,6.903812802,35.026115,24.363905,KOK1606,-0.02150886375,-0.000116258915,0.004329866725,3.379785475000001e-07,0.027139389,0.000737378075,0.002239017275,215.1900825,2.3414200000000003,0.306942675,1.403982825,1.98344275e-05,0.012073539,0.226821015,1.5821452e-05,1.4488247,1701.0742,2.897655625e-05,1957.15475,0.015
2016-04-20 13:00:00,Synechococcus,22.359095,-158.271755,0.439102884,35.026115,24.363905,KOK1606,-0.02150886375,-0.000116258915,0.004329866725,3.379785475000001e-07,0.027139389,0.000737378075,0.002239017275,215.1900825,2.3414200000000003,0.306942675,1.403982825,1.98344275e-05,0.012073539,0.226821015,1.5821452e-05,1.4488247,1701.0742,2.897655625e-05,1957.15475,0.015
2016-04-20 13:00:00,nanoeukaryotes (2-5µm),22.359095,-158.271755,1.70621394,35.026115,24.363905,KOK1606,-0.02150886375,-0.000116258915,0.004329866725,3.379785475000001e-07,0.027139389,0.000737378075,0.002239017275,215.1900825,2.3414200000000003,0.306942675,1.403982825,1.98344275e-05,0.012073539,0.226821015,1.5821452e-05,1.4488247,1701.0742,2.897655625e-05,1957.15475,0.015
2016-04-20 13:00:00,picoeukaryotes (< 2µm),22.359095,-158.271755,1.42190686,35.026115,24.363905,KOK1606,-0.02150886375,-0.000116258915,0.004329866725,3.379785475000001e-07,0.027139389,0.000737378075,0.002239017275,215.1900825,2.3414200000000003,0.306942675,1.403982825,1.98344275e-05,0.012073539,0.226821015,1.5821452e-05,1.4488247,1701.0742,2.897655625e-05,1957.15475,0.015
2016-04-20 14:00:00,Prochlorococcus,22.499235,-158.251615,7.127813462,35.127565,24.200095,KOK1606,-0.02150886375,-0.000116258915,0.004329866725,3.379785475000001e-07,0.027139389,0.000737378075,0.002239017275,215.1900825,2.3414200000000003,0.306942675,1.403982825,1.98344275e-05,0.012073539,0.226821015,1.5821452e-05,1.4488247,1701.0742,2.897655625e-05,1957.15475,0.0145
2016-04-20 14:00:00,Synechococcus,22.499235,-158.251615,0.369102378,35.127565,24.200095,KOK1606,-0.02150886375,-0.000116258915,0.004329866725,3.379785475000001e-07,0.027139389,0.000737378075,0.002239017275,215.1900825,2.3414200000000003,0.306942675,1.403982825,1.98344275e-05,0.012073539,0.226821015,1.5821452e-05,1.4488247,1701.0742,2.897655625e-05,1957.15475,0.0145
2016-04-20 14:00:00,nanoeukaryotes (2-5µm),22.499235,-158.251615,1.701302989,35.127565,24.200095,KOK1606,-0.02150886375,-0.000116258915,0.004329866725,3.379785475000001e-07,0.027139389,0.000737378075,0.002239017275,215.1900825,2.3414200000000003,0.306942675,1.403982825,1.98344275e-05,0.012073539,0.226821015,1.5821452e-05,1.4488247,1701.0742,2.897655625e-05,1957.15475,0.0145
2016-04-20 14:00:00,picoeukaryotes (< 2µm),22.499235,-158.251615,1.549655119,35.127565,24.200095,KOK1606,-0.02150886375,-0.000116258915,0.004329866725,3.379785475000001e-07,0.027139389,0.000737378075,0.002239017275,215.1900825,2.3414200000000003,0.306942675,1.403982825,1.98344275e-05,0.012073539,0.226821015,1.5821452e-05,1.4488247,1701.0742,2.897655625e-05,1957.15475,0.0145
2016-04-20 15:00:00,Prochlorococcus,22.63386316,-158.2237526,7.063281927,35.09891,24.041635,KOK1606,-0.022088392,-0.0001211419975,0.0045275409749999,3.52228565e-07,0.0286020665,0.000921677275,0.002511914475,215.214455,2.3436621250000003,0.308060675,1.392747575,1.925152675e-05,0.01245912475,0.232847665,1.61762395e-05,1.49509495,1700.7714,2.998479475e-05,1956.542025,0.1267
2016-04-20 15:00:00,Synechococcus,22.63386316,-158.2237526,0.422219624,35.09891,24.041635,KOK1606,-0.022088392,-0.0001211419975,0.0045275409749999,3.52228565e-07,0.0286020665,0.000921677275,0.002511914475,215.214455,2.3436621250000003,0.308060675,1.392747575,1.925152675e-05,0.01245912475,0.232847665,1.61762395e-05,1.49509495,1700.7714,2.998479475e-05,1956.542025,0.1267
2016-04-20 15:00:00,nanoeukaryotes (2-5µm),22.63386316,-158.2237526,1.612582888,35.09891,24.041635,KOK1606,-0.022088392,-0.0001211419975,0.0045275409749999,3.52228565e-07,0.0286020665,0.000921677275,0.002511914475,215.214455,2.3436621250000003,0.308060675,1.392747575,1.925152675e-05,0.01245912475,0.232847665,1.61762395e-05,1.49509495,1700.7714,2.998479475e-05,1956.542025,0.1267
2016-04-20 15:00:00,picoeukaryotes (< 2µm),22.63386316,-158.2237526,1.538203573,35.09891,24.041635,KOK1606,-0.022088392,-0.0001211419975,0.0045275409749999,3.52228565e-07,0.0286020665,0.000921677275,0.002511914475,215.214455,2.3436621250000003,0.308060675,1.392747575,1.925152675e-05,0.01245912475,0.232847665,1.61762395e-05,1.49509495,1700.7714,2.998479475e-05,1956.542025,0.1267
2016-04-20 16:00:00,Prochlorococcus,22.774385,-158.20742,6.800495293,35.10061579,23.9981,KOK1606,-0.021408123,-0.0001160661474999,0.004165162525,3.25975195e-07,0.02581009875,0.0005853094524999,0.001994941525,215.868975,2.401555975,0.3160595949999999,1.461329875,2.31472569999e-05,0.0115616647499999,0.21977262,1.5457651e-05,1.3873997999999998,1702.7848,2.7518591e-05,1957.825725,29.85076316
2016-04-20 16:00:00,Synechococcus,22.774385,-158.20742,0.43584498,35.10061579,23.9981,KOK1606,-0.021408123,-0.0001160661474999,0.004165162525,3.25975195e-07,0.02581009875,0.0005853094524999,0.001994941525,215.868975,2.401555975,0.3160595949999999,1.461329875,2.31472569999e-05,0.0115616647499999,0.21977262,1.5457651e-05,1.3873997999999998,1702.7848,2.7518591e-05,1957.825725,29.85076316
2016-04-20 16:00:00,nanoeukaryotes (2-5µm),22.774385,-158.20742,1.517354947,35.10061579,23.9981,KOK1606,-0.021408123,-0.0001160661474999,0.004165162525,3.25975195e-07,0.02581009875,0.0005853094524999,0.001994941525,215.868975,2.401555975,0.3160595949999999,1.461329875,2.31472569999e-05,0.0115616647499999,0.21977262,1.5457651e-05,1.3873997999999998,1702.7848,2.7518591e-05,1957.825725,29.85076316
2016-04-20 16:00:00,picoeukaryotes (< 2µm),22.774385,-158.20742,1.514577802,35.10061579,23.9981,KOK1606,-0.021408123,-0.0001160661474999,0.004165162525,3.25975195e-07,0.02581009875,0.0005853094524999,0.001994941525,215.868975,2.401555975,0.3160595949999999,1.461329875,2.31472569999e-05,0.0115616647499999,0.21977262,1.5457651e-05,1.3873997999999998,1702.7848,2.7518591e-05,1957.825725,29.85076316
2016-04-20 17:00:00,Prochlorococcus,22.9037,-158.1850316,6.907249944,35.107685,23.88661,KOK1606,-0.021408123,-0.0001160661474999,0.004165162525,3.25975195e-07,0.02581009875,0.0005853094524999,0.001994941525,215.868975,2.401555975,0.3160595949999999,1.461329875,2.31472569999e-05,0.0115616647499999,0.21977262,1.5457651e-05,1.3873997999999998,1702.7848,2.7518591e-05,1957.825725,166.5275
2016-04-20 17:00:00,Synechococcus,22.9037,-158.1850316,0.433730567,35.107685,23.88661,KOK1606,-0.021408123,-0.0001160661474999,0.004165162525,3.25975195e-07,0.02581009875,0.0005853094524999,0.001994941525,215.868975,2.401555975,0.3160595949999999,1.461329875,2.31472569999e-05,0.0115616647499999,0.21977262,1.5457651e-05,1.3873997999999998,1702.7848,2.7518591e-05,1957.825725,166.5275
2016-04-20 17:00:00,nanoeukaryotes (2-5µm),22.9037,-158.1850316,1.570216956,35.107685,23.88661,KOK1606,-0.021408123,-0.0001160661474999,0.004165162525,3.25975195e-07,0.02581009875,0.0005853094524999,0.001994941525,215.868975,2.401555975,0.3160595949999999,1.461329875,2.31472569999e-05,0.0115616647499999,0.21977262,1.5457651e-05,1.3873997999999998,1702.7848,2.7518591e-05,1957.825725,166.5275
2016-04-20 17:00:00,picoeukaryotes (< 2µm),22.9037,-158.1850316,1.561410977,35.107685,23.88661,KOK1606,-0.021408123,-0.0001160661474999,0.004165162525,3.25975195e-07,0.02581009875,0.0005853094524999,0.001994941525,215.868975,2.401555975,0.3160595949999999,1.461329875,2.31472569999e-05,0.0115616647499999,0.21977262,1.5457651e-05,1.3873997999999998,1702.7848,2.7518591e-05,1957.825725,166.5275
2016-04-20 18:00:00,Prochlorococcus,23.02544,-158.139595,7.609217111,35.117345,23.81668,KOK1606,-0.021408123,-0.0001160661474999,0.004165162525,3.25975195e-07,0.02581009875,0.0005853094524999,0.001994941525,215.868975,2.401555975,0.3160595949999999,1.461329875,2.31472569999e-05,0.0115616647499999,0.21977262,1.5457651e-05,1.3873997999999998,1702.7848,2.7518591e-05,1957.825725,471.29
2016-04-20 18:00:00,Synechococcus,23.02544,-158.139595,0.416510436,35.117345,23.81668,KOK1606,-0.021408123,-0.0001160661474999,0.004165162525,3.25975195e-07,0.02581009875,0.0005853094524999,0.001994941525,215.868975,2.401555975,0.3160595949999999,1.461329875,2.31472569999e-05,0.0115616647499999,0.21977262,1.5457651e-05,1.3873997999999998,1702.7848,2.7518591e-05,1957.825725,471.29
2016-04-20 18:00:00,nanoeukaryotes (2-5µm),23.02544,-158.139595,1.630844763,35.117345,23.81668,KOK1606,-0.021408123,-0.0001160661474999,0.004165162525,3.25975195e-07,0.02581009875,0.0005853094524999,0.001994941525,215.868975,2.401555975,0.3160595949999999,1.461329875,2.31472569999e-05,0.0115616647499999,0.21977262,1.5457651e-05,1.3873997999999998,1702.7848,2.7518591e-05,1957.825725,471.29
2016-04-20 18:00:00,picoeukaryotes (< 2µm),23.02544,-158.139595,1.569829863,35.117345,23.81668,KOK1606,-0.021408123,-0.0001160661474999,0.004165162525,3.25975195e-07,0.02581009875,0.0005853094524999,0.001994941525,215.868975,2.401555975,0.3160595949999999,1.461329875,2.31472569999e-05,0.0115616647499999,0.21977262,1.5457651e-05,1.3873997999999998,1702.7848,2.7518591e-05,1957.825725,471.29
2016-04-20 19:00:00,Prochlorococcus,23.15224,-158.092765,8.291133643,35.119965,23.761545,KOK1606,-0.021408123,-0.0001160661474999,0.004165162525,3.25975195e-07,0.02581009875,0.0005853094524999,0.001994941525,215.868975,2.401555975,0.3160595949999999,1.461329875,2.31472569999e-05,0.0115616647499999,0.21977262,1.5457651e-05,1.3873997999999998,1702.7848,2.7518591e-05,1957.825725,656.6875
2016-04-20 19:00:00,Synechococcus,23.15224,-158.092765,0.421267227,35.119965,23.761545,KOK1606,-0.021408123,-0.0001160661474999,0.004165162525,3.25975195e-07,0.02581009875,0.0005853094524999,0.001994941525,215.868975,2.401555975,0.3160595949999999,1.461329875,2.31472569999e-05,0.0115616647499999,0.21977262,1.5457651e-05,1.3873997999999998,1702.7848,2.7518591e-05,1957.825725,656.6875
2016-04-20 19:00:00,nanoeukaryotes (2-5µm),23.15224,-158.092765,1.893895111,35.119965,23.761545,KOK1606,-0.021408123,-0.0001160661474999,0.004165162525,3.25975195e-07,0.02581009875,0.0005853094524999,0.001994941525,215.868975,2.401555975,0.3160595949999999,1.461329875,2.31472569999e-05,0.0115616647499999,0.21977262,1.5457651e-05,1.3873997999999998,1702.7848,2.7518591e-05,1957.825725,656.6875
2016-04-20 19:00:00,picoeukaryotes (< 2µm),23.15224,-158.092765,1.529166421,35.119965,23.761545,KOK1606,-0.021408123,-0.0001160661474999,0.004165162525,3.25975195e-07,0.02581009875,0.0005853094524999,0.001994941525,215.868975,2.401555975,0.3160595949999999,1.461329875,2.31472569999e-05,0.0115616647499999,0.21977262,1.5457651e-05,1.3873997999999998,1702.7848,2.7518591e-05,1957.825725,656.6875
2016-04-20 20:00:00,Prochlorococcus,23.283765,-158.04224,8.353458829,35.138735,23.6188,KOK1606,-0.020711983,-0.00011103962,0.0037661317749999,2.9613479e-07,0.0230194492499999,0.000352685545,0.0015285274,216.60919,2.4681637,0.3254714675,1.531901075,2.80954969999e-05,0.01064675625,0.2051288499999999,1.4586359e-05,1.2776108000000002,1705.01625,2.513185675e-05,1959.172675,1061.4025
2016-04-20 20:00:00,Synechococcus,23.283765,-158.04224,0.434349862,35.138735,23.6188,KOK1606,-0.020711983,-0.00011103962,0.0037661317749999,2.9613479e-07,0.0230194492499999,0.000352685545,0.0015285274,216.60919,2.4681637,0.3254714675,1.531901075,2.80954969999e-05,0.01064675625,0.2051288499999999,1.4586359e-05,1.2776108000000002,1705.01625,2.513185675e-05,1959.172675,1061.4025
2016-04-20 20:00:00,nanoeukaryotes (2-5µm),23.283765,-158.04224,2.072486545,35.138735,23.6188,KOK1606,-0.020711983,-0.00011103962,0.0037661317749999,2.9613479e-07,0.0230194492499999,0.000352685545,0.0015285274,216.60919,2.4681637,0.3254714675,1.531901075,2.80954969999e-05,0.01064675625,0.2051288499999999,1.4586359e-05,1.2776108000000002,1705.01625,2.513185675e-05,1959.172675,1061.4025
2016-04-20 20:00:00,picoeukaryotes (< 2µm),23.283765,-158.04224,1.429396601,35.138735,23.6188,KOK1606,-0.020711983,-0.00011103962,0.0037661317749999,2.9613479e-07,0.02301944925,0.000352685545,0.0015285274,216.60919,2.4681637,0.3254714675,1.531901075,2.80954969999e-05,0.01064675625,0.20512885,1.4586359e-05,1.2776108,1705.01625,2.513185675e-05,1959.172675,1061.4025
2016-04-20 21:00:00,Prochlorococcus,23.42024,-158.002795,7.905871056,35.21098,23.23039,KOK1606,-0.020711983,-0.00011103962,0.0037661317749999,2.9613479e-07,0.0230194492499999,0.000352685545,0.0015285274,216.60919,2.4681637,0.3254714675,1.531901075,2.80954969999e-05,0.01064675625,0.2051288499999999,1.4586359e-05,1.2776108000000002,1705.01625,2.513185675e-05,1959.172675,1598.925
2016-04-20 21:00:00,Synechococcus,23.42024,-158.002795,0.372137557,35.21098,23.23039,KOK1606,-0.020711983,-0.00011103962,0.0037661317749999,2.9613479e-07,0.0230194492499999,0.000352685545,0.0015285274,216.60919,2.4681637,0.3254714675,1.531901075,2.80954969999e-05,0.01064675625,0.2051288499999999,1.4586359e-05,1.2776108000000002,1705.01625,2.513185675e-05,1959.172675,1598.925
2016-04-20 21:00:00,nanoeukaryotes (2-5µm),23.42024,-158.002795,2.389727121,35.21098,23.23039,KOK1606,-0.020711983,-0.00011103962,0.0037661317749999,2.9613479e-07,0.0230194492499999,0.000352685545,0.0015285274,216.60919,2.4681637,0.3254714675,1.531901075,2.80954969999e-05,0.01064675625,0.2051288499999999,1.4586359e-05,1.2776108000000002,1705.01625,2.513185675e-05,1959.172675,1598.925
2016-04-20 21:00:00,picoeukaryotes (< 2µm),23.42024,-158.002795,1.355775495,35.21098,23.23039,KOK1606,-0.020711983,-0.00011103962,0.0037661317749999,2.9613479e-07,0.0230194492499999,0.000352685545,0.0015285274,216.60919,2.4681637,0.3254714675,1.531901075,2.80954969999e-05,0.01064675625,0.2051288499999999,1.4586359e-05,1.2776108000000002,1705.01625,2.513185675e-05,1959.172675,1598.925
2016-04-20 22:00:00,Prochlorococcus,23.49715,-157.99032,8.333101112,35.21351,23.270175,KOK1606,-0.020711983,-0.00011103962,0.0037661317749999,2.9613479e-07,0.02301944925,0.000352685545,0.0015285274,216.60919,2.4681637,0.3254714675,1.531901075,2.80954969999e-05,0.01064675625,0.20512885,1.4586359e-05,1.2776108,1705.01625,2.513185675e-05,1959.172675,1911.675
